Year,Startup,Sector,City,Investment_Type,Funding_Amount_MillionUSD,Funding_Amount_USD
2022,Startup_63,FinTech,Kolkata,Seed,23.1,23100000.0
2022,Startup_64,SpaceTech,Chennai,Seed,239.76,239760000.0
2022,Startup_65,AI,Delhi,Series B,573.75,573750000.0
2022,Startup_66,CleanTech,Delhi,Series D,704.82,704820000.0
2022,Startup_67,SaaS,Mumbai,Series E,617.97,617970000.0
2022,Startup_68,SaaS,Noida,Private Equity,522.96,522960000.00000006
2022,Startup_69,SaaS,Bengaluru,Series D,717.62,717620000.0
2022,Startup_70,Mobility,Chennai,Series C,795.06,795060000.0
2022,Startup_71,HealthTech,Delhi,Series E,338.28,338280000.0
2022,Startup_72,AgriTech,Bengaluru,Series E,527.0,527000000.0
2022,Startup_73,HealthTech,Bengaluru,Series F,29.14,29140000.0
2022,Startup_74,SpaceTech,Mumbai,Series A,732.65,732650000.0
2022,Startup_75,SaaS,Hyderabad,Series B,517.95,517950000.00000006
2022,Startup_76,EdTech,Gurgaon,Series F,186.12,186120000.0
2022,Startup_77,HealthTech,Mumbai,Series B,339.32,339320000.0
2022,Startup_78,Gaming,Delhi,Pre-Seed,304.55,304550000.0
2022,Startup_79,E-commerce,Kolkata,Series E,247.18,247180000.0
2022,Startup_80,Mobility,Noida,Angel,409.4,409400000.0
2022,Startup_81,CleanTech,Chennai,Angel,626.44,626440000.0
2022,Startup_82,SpaceTech,Bengaluru,Series D,186.6,186600000.0
2022,Startup_83,SaaS,Gurgaon,Series F,652.27,652270000.0
2022,Startup_84,HealthTech,Chennai,Series D,555.13,555130000.0
2022,Startup_85,FoodTech,Noida,Series F,469.49,469490000.0
2022,Startup_86,HealthTech,Hyderabad,Series C,689.21,689210000.0
2022,Startup_87,SpaceTech,Noida,Series D,478.03,478030000.0
2022,Startup_88,AgriTech,Chennai,Series E,118.47,118470000.0
2022,Startup_89,FinTech,Chennai,Pre-Seed,339.5,339500000.0
2022,Startup_90,HealthTech,Bengaluru,Series F,452.67,452670000.0
2022,Startup_91,CleanTech,Mumbai,Private Equity,687.51,687510000.0
2022,Startup_92,EdTech,Delhi,Seed,695.69,695690000.0
2022,Startup_93,SpaceTech,Pune,Series E,290.17,290170000.0
2022,Startup_94,CleanTech,Hyderabad,Series C,500.57,500570000.0
2022,Startup_95,Mobility,Mumbai,Seed,673.7,673700000.0
2022,Startup_96,FinTech,Hyderabad,Private Equity,321.66,321660000.0
2022,Startup_97,Mobility,Chennai,Series F,759.52,759520000.0
2022,Startup_98,HealthTech,Bengaluru,Series D,660.45,660450000.0
2022,Startup_99,FoodTech,Chennai,Angel,353.77,353770000.0
2022,Startup_100,E-commerce,Noida,Series F,362.72,362720000.0
2022,Startup_101,Gaming,Mumbai,Series F,631.02,631020000.0
2022,Startup_102,E-commerce,Mumbai,Series F,344.49,344490000.0
2022,Startup_103,E-commerce,Noida,Series C,707.73,707730000.0
2022,Startup_104,SpaceTech,Mumbai,Series A,122.09,122090000.0
2022,Startup_105,SpaceTech,Mumbai,Pre-Seed,88.91,88910000.0
2022,Startup_106,E-commerce,Gurgaon,Series C,614.58,614580000.0
2022,Startup_107,HealthTech,Delhi,Series F,450.27,450270000.0
2022,Startup_108,E-commerce,Bengaluru,Angel,755.77,755770000.0
2022,Startup_109,SaaS,Delhi,Series C,433.16,433160000.0
2022,Startup_110,Mobility,Hyderabad,Series C,529.51,529510000.0
2022,Startup_111,AgriTech,Kolkata,Series D,568.18,568180000.0
2022,Startup_112,SaaS,Kolkata,Private Equity,684.45,684450000.0
2022,Startup_113,Mobility,Noida,Angel,403.32,403320000.0
2022,Startup_114,HealthTech,Mumbai,Series D,177.54,177540000.0
2022,Startup_115,FoodTech,Noida,Series E,787.36,787360000.0
2022,Startup_116,HealthTech,Kolkata,Private Equity,42.85,42850000.0
2022,Startup_117,SaaS,Delhi,Series E,324.61,324610000.0
2022,Startup_118,HealthTech,Gurgaon,Series C,174.56,174560000.0
2022,Startup_119,E-commerce,Noida,Series E,513.71,513710000.00000006
2022,Startup_120,AgriTech,Kolkata,Series A,501.88,501880000.0
2022,Startup_121,FinTech,Noida,Angel,586.87,586870000.0
2022,Startup_122,EdTech,Kolkata,Series A,629.39,629390000.0
2022,Startup_123,E-commerce,Bengaluru,Series A,474.87,474870000.0
2022,Startup_124,AgriTech,Gurgaon,Private Equity,793.83,793830000.0
2022,Startup_125,FinTech,Delhi,Series A,583.19,583190000.0
2022,Startup_126,CleanTech,Pune,Series B,586.75,586750000.0
2022,Startup_127,E-commerce,Hyderabad,Series E,426.03,426030000.0
2022,Startup_128,E-commerce,Chennai,Series F,322.18,322180000.0
2022,Startup_129,AgriTech,Hyderabad,Series C,185.24,185240000.0
2022,Startup_130,AI,Pune,Series B,611.19,611190000.0
2022,Startup_131,E-commerce,Noida,Private Equity,246.17,246170000.0
2022,Startup_132,SpaceTech,Noida,Series C,186.91,186910000.0
2022,Startup_133,HealthTech,Delhi,Angel,473.55,473550000.0
2022,Startup_134,Gaming,Kolkata,Series C,285.77,285770000.0
2022,Startup_135,EdTech,Mumbai,Series C,500.65,500650000.0
2022,Startup_136,AI,Kolkata,Pre-Seed,17.66,17660000.0
2022,Startup_137,SaaS,Bengaluru,Angel,771.45,771450000.0
2022,Startup_138,E-commerce,Bengaluru,Pre-Seed,24.84,24840000.0
2022,Startup_139,EdTech,Pune,Pre-Seed,166.31,166310000.0
2022,Startup_140,EdTech,Bengaluru,Series D,682.08,682080000.0
2022,Startup_141,SpaceTech,Pune,Series A,99.2,99200000.0
2022,Startup_142,E-commerce,Gurgaon,Pre-Seed,338.32,338320000.0
2022,Startup_143,FinTech,Chennai,Private Equity,246.6,246600000.0
2022,Startup_144,Mobility,Delhi,Series D,506.43,506430000.0
2022,Startup_145,Gaming,Noida,Series E,36.9,36900000.0
2022,Startup_146,AI,Bengaluru,Pre-Seed,115.73,115730000.0
2022,Startup_147,Mobility,Bengaluru,Seed,302.25,302250000.0
2022,Startup_148,FinTech,Bengaluru,Series B,49.93,49930000.0
2022,Startup_149,SpaceTech,Gurgaon,Private Equity,406.37,406370000.0
2022,Startup_150,SaaS,Chennai,Series D,524.96,524960000.00000006
2022,Startup_151,FoodTech,Mumbai,Private Equity,604.76,604760000.0
2022,Startup_152,FinTech,Noida,Series D,78.92,78920000.0
2022,Startup_153,FoodTech,Hyderabad,Series F,441.96,441960000.0
2022,Startup_154,FoodTech,Pune,Private Equity,661.16,661160000.0
2022,Startup_155,FinTech,Bengaluru,Seed,585.86,585860000.0
2022,Startup_156,AI,Delhi,Seed,299.08,299080000.0
2022,Startup_157,CleanTech,Pune,Seed,750.07,750070000.0
2022,Startup_158,Gaming,Chennai,Series D,307.19,307190000.0
2022,Startup_159,FinTech,Noida,Series F,561.54,561540000.0
2022,Startup_160,Gaming,Delhi,Private Equity,662.87,662870000.0
2022,Startup_161,AgriTech,Bengaluru,Series B,278.43,278430000.0
2022,Startup_162,HealthTech,Kolkata,Series B,536.38,536380000.0
2022,Startup_163,SpaceTech,Noida,Series B,225.69,225690000.0
2022,Startup_164,Gaming,Noida,Series A,166.07,166070000.0
2022,Startup_165,HealthTech,Chennai,Series A,396.6,396600000.0
2022,Startup_166,HealthTech,Mumbai,Series A,382.36,382360000.0
2022,Startup_167,CleanTech,Delhi,Private Equity,721.57,721570000.0
2022,Startup_168,SaaS,Delhi,Series F,546.27,546270000.0
2022,Startup_169,FoodTech,Pune,Angel,332.23,332230000.0
2022,Startup_170,Mobility,Kolkata,Series C,342.4,342400000.0
2022,Startup_171,E-commerce,Kolkata,Pre-Seed,579.77,579770000.0
2022,Startup_172,Mobility,Chennai,Pre-Seed,512.56,512559999.99999994
2022,Startup_173,FinTech,Pune,Series C,300.8,300800000.0
2022,Startup_174,SpaceTech,Bengaluru,Series B,550.92,550920000.0
2022,Startup_175,SaaS,Bengaluru,Angel,208.12,208120000.0
2022,Startup_176,AgriTech,Noida,Series E,779.19,779190000.0
2022,Startup_177,Gaming,Delhi,Series D,299.84,299840000.0
2022,Startup_178,SaaS,Mumbai,Series B,646.6,646600000.0
2022,Startup_179,AI,Noida,Series D,153.49,153490000.0
2022,Startup_180,AgriTech,Bengaluru,Series C,239.07,239070000.0
2022,Startup_181,E-commerce,Noida,Series E,622.74,622740000.0
2022,Startup_182,E-commerce,Kolkata,Series E,436.22,436220000.0
2022,Startup_183,FinTech,Gurgaon,Series F,393.44,393440000.0
2022,Startup_184,SpaceTech,Chennai,Series B,358.57,358570000.0
2022,Startup_185,EdTech,Gurgaon,Pre-Seed,720.2,720200000.0
2022,Startup_186,AI,Noida,Series E,526.38,526380000.0
2022,Startup_187,AgriTech,Gurgaon,Series B,127.67,127670000.0
2022,Startup_188,CleanTech,Hyderabad,Angel,380.12,380120000.0
2022,Startup_189,SpaceTech,Mumbai,Private Equity,324.62,324620000.0
2022,Startup_190,FinTech,Delhi,Private Equity,513.4,513400000.0
2022,Startup_191,Gaming,Noida,Series A,746.57,746570000.0
2022,Startup_192,SaaS,Mumbai,Series C,556.41,556410000.0
2022,Startup_193,FinTech,Pune,Private Equity,498.16,498160000.0
2022,Startup_194,AI,Hyderabad,Private Equity,714.98,714980000.0
2022,Startup_195,AgriTech,Pune,Series C,85.49,85490000.0
2022,Startup_196,Mobility,Chennai,Series F,337.33,337330000.0
2022,Startup_197,EdTech,Mumbai,Series E,368.46,368460000.0
2022,Startup_198,EdTech,Kolkata,Series F,43.92,43920000.0
2022,Startup_199,Mobility,Kolkata,Series A,574.62,574620000.0
2022,Startup_200,CleanTech,Mumbai,Series B,217.53,217530000.0
2022,Startup_201,HealthTech,Noida,Pre-Seed,546.46,546460000.0
2022,Startup_202,AgriTech,Noida,Series A,287.14,287140000.0
2022,Startup_203,EdTech,Chennai,Series F,616.85,616850000.0
2022,Startup_204,Gaming,Bengaluru,Series C,200.86,200860000.0
2022,Startup_205,Gaming,Kolkata,Seed,681.36,681360000.0
2022,Startup_206,AI,Bengaluru,Series F,798.23,798230000.0
2022,Startup_207,SpaceTech,Hyderabad,Series D,222.15,222150000.0
2022,Startup_208,AI,Delhi,Private Equity,419.94,419940000.0
2022,Startup_209,E-commerce,Bengaluru,Series E,274.51,274510000.0
2022,Startup_210,E-commerce,Mumbai,Series E,55.06,55060000.0
2022,Startup_211,AgriTech,Pune,Pre-Seed,321.02,321020000.0
2022,Startup_212,Gaming,Noida,Series E,612.93,612930000.0
2022,Startup_213,HealthTech,Mumbai,Series C,430.29,430290000.0
2022,Startup_214,HealthTech,Bengaluru,Seed,491.66,491660000.0
2022,Startup_215,AI,Gurgaon,Private Equity,136.02,136020000.0
2022,Startup_216,FoodTech,Bengaluru,Series A,355.91,355910000.0
2022,Startup_217,SaaS,Chennai,Series A,495.32,495320000.0
2022,Startup_218,FinTech,Chennai,Series A,325.16,325160000.0
2022,Startup_219,EdTech,Mumbai,Series C,312.73,312730000.0
2022,Startup_220,FoodTech,Delhi,Series C,377.98,377980000.0
2023,Startup_1,SaaS,Bengaluru,Series B,724.55,724550000.0
2023,Startup_2,SaaS,Delhi,Seed,432.11,432110000.0
2023,Startup_3,SpaceTech,Chennai,Angel,200.06,200060000.0
2023,Startup_4,CleanTech,Bengaluru,Series B,20.28,20280000.0
2023,Startup_5,Gaming,Hyderabad,Private Equity,176.68,176680000.0
2023,Startup_6,HealthTech,Mumbai,Pre-Seed,641.39,641390000.0
2023,Startup_7,SpaceTech,Delhi,Series E,53.63,53630000.0
2023,Startup_8,Mobility,Delhi,Series B,687.1,687100000.0
2023,Startup_9,SaaS,Chennai,Seed,643.7,643700000.0
2023,Startup_10,AgriTech,Noida,Angel,419.41,419410000.0
2023,Startup_11,FinTech,Kolkata,Series B,731.57,731570000.0
2023,Startup_12,E-commerce,Kolkata,Angel,184.59,184590000.0
2023,Startup_13,Mobility,Delhi,Series C,560.27,560270000.0
2023,Startup_14,FoodTech,Noida,Pre-Seed,468.15,468150000.0
2023,Startup_15,HealthTech,Delhi,Private Equity,289.08,289080000.0
2023,Startup_16,AgriTech,Hyderabad,Series B,643.62,643620000.0
2023,Startup_17,Gaming,Gurgaon,Angel,166.69,166690000.0
2023,Startup_18,FoodTech,Kolkata,Private Equity,385.42,385420000.0
2023,Startup_19,EdTech,Chennai,Series F,693.96,693960000.0
2023,Startup_20,FoodTech,Bengaluru,Series E,424.86,424860000.0
2023,Startup_21,HealthTech,Chennai,Pre-Seed,711.53,711530000.0
2023,Startup_22,FoodTech,Mumbai,Angel,157.5,157500000.0
2023,Startup_23,E-commerce,Gurgaon,Series A,91.07,91070000.0
2023,Startup_24,AgriTech,Noida,Series E,92.79,92790000.0
2023,Startup_25,AgriTech,Kolkata,Series B,410.12,410120000.0
2023,Startup_26,Gaming,Mumbai,Series C,491.43,491430000.0
2023,Startup_27,SaaS,Bengaluru,Seed,590.61,590610000.0
2023,Startup_28,HealthTech,Bengaluru,Series D,94.83,94830000.0
2023,Startup_29,Mobility,Bengaluru,Pre-Seed,304.8,304800000.0
2023,Startup_30,EdTech,Kolkata,Series F,184.82,184820000.0
2023,Startup_31,SpaceTech,Noida,Series B,125.03,125030000.0
2023,Startup_32,FinTech,Gurgaon,Pre-Seed,671.98,671980000.0
2023,Startup_33,Gaming,Bengaluru,Series C,195.87,195870000.0
2023,Startup_34,EdTech,Kolkata,Seed,472.42,472420000.0
2023,Startup_35,SpaceTech,Mumbai,Series D,450.11,450110000.0
2023,Startup_36,HealthTech,Bengaluru,Series D,171.47,171470000.0
2023,Startup_37,CleanTech,Noida,Series F,557.32,557320000.0
2023,Startup_38,FoodTech,Mumbai,Series C,61.93,61930000.0
2023,Startup_39,HealthTech,Gurgaon,Series B,550.65,550650000.0
2023,Startup_40,E-commerce,Pune,Series D,377.81,377810000.0
2023,Startup_41,HealthTech,Kolkata,Series D,559.8,559800000.0
2023,Startup_42,FinTech,Hyderabad,Series B,122.52,122520000.0
2023,Startup_43,SaaS,Chennai,Series F,461.57,461570000.0
2023,Startup_44,CleanTech,Bengaluru,Private Equity,740.93,740930000.0
2023,Startup_45,SpaceTech,Noida,Pre-Seed,338.66,338660000.0
2023,Startup_46,AI,Noida,Series F,193.08,193080000.0
2023,Startup_47,HealthTech,Delhi,Pre-Seed,521.59,521590000.00000006
2023,Startup_48,CleanTech,Noida,Series D,288.41,288410000.0
2023,Startup_49,E-commerce,Bengaluru,Series C,626.05,626050000.0
2023,Startup_50,SaaS,Hyderabad,Series A,261.67,261670000.00000003
2023,Startup_51,SpaceTech,Pune,Angel,252.33,252330000.0
2023,Startup_52,HealthTech,Hyderabad,Pre-Seed,616.69,616690000.0
2023,Startup_53,FinTech,Gurgaon,Private Equity,353.66,353660000.0
2023,Startup_54,AI,Gurgaon,Series D,799.85,799850000.0
2023,Startup_55,FoodTech,Noida,Private Equity,419.81,419810000.0
2023,Startup_56,EdTech,Gurgaon,Angel,182.05,182050000.0
2023,Startup_57,AgriTech,Pune,Series E,274.75,274750000.0
2023,Startup_58,SpaceTech,Pune,Series F,453.39,453390000.0
2023,Startup_59,FinTech,Delhi,Private Equity,300.77,300770000.0
2023,Startup_60,HealthTech,Gurgaon,Series D,419.91,419910000.0
2023,Startup_61,Mobility,Chennai,Series C,285.26,285260000.0
2023,Startup_62,E-commerce,Mumbai,Seed,195.1,195100000.0
2023,Startup_63,HealthTech,Kolkata,Series C,759.08,759080000.0
2023,Startup_64,EdTech,Noida,Pre-Seed,336.35,336350000.0
2023,Startup_65,HealthTech,Mumbai,Angel,724.25,724250000.0
2023,Startup_66,SpaceTech,Delhi,Angel,271.56,271560000.0
2023,Startup_67,Gaming,Delhi,Series A,173.92,173920000.0
2023,Startup_68,Gaming,Hyderabad,Series B,643.58,643580000.0
2023,Startup_69,AgriTech,Bengaluru,Pre-Seed,310.46,310460000.0
2023,Startup_70,E-commerce,Pune,Pre-Seed,195.36,195360000.0
2023,Startup_71,E-commerce,Pune,Series C,654.08,654080000.0
2023,Startup_72,AI,Bengaluru,Seed,531.28,531280000.0
2023,Startup_73,HealthTech,Hyderabad,Pre-Seed,347.92,347920000.0
2023,Startup_74,Gaming,Noida,Series C,56.67,56670000.0
2023,Startup_75,HealthTech,Chennai,Series F,18.3,18300000.0
2023,Startup_76,FoodTech,Bengaluru,Series C,247.11,247110000.0
2023,Startup_77,CleanTech,Noida,Private Equity,605.51,605510000.0
2023,Startup_78,AI,Mumbai,Series C,576.14,576140000.0
2023,Startup_79,EdTech,Mumbai,Private Equity,490.32,490320000.0
2023,Startup_80,AgriTech,Mumbai,Series B,53.43,53430000.0
2023,Startup_81,SaaS,Noida,Series E,189.17,189170000.0
2023,Startup_82,Mobility,Bengaluru,Series F,448.5,448500000.0
2023,Startup_83,FinTech,Bengaluru,Seed,442.04,442040000.0
2023,Startup_84,AI,Hyderabad,Series E,419.28,419280000.0
2023,Startup_85,SaaS,Chennai,Series B,624.84,624840000.0
2023,Startup_86,CleanTech,Mumbai,Series E,512.69,512690000.00000006
2023,Startup_87,SaaS,Noida,Series E,166.31,166310000.0
2023,Startup_88,SpaceTech,Bengaluru,Angel,769.11,769110000.0
2023,Startup_89,AI,Pune,Series A,706.34,706340000.0
2023,Startup_90,AI,Delhi,Series F,279.63,279630000.0
2023,Startup_91,FoodTech,Bengaluru,Private Equity,62.07,62070000.0
2023,Startup_92,SaaS,Pune,Series C,576.4,576400000.0
2023,Startup_93,CleanTech,Noida,Series C,304.05,304050000.0
2023,Startup_94,EdTech,Delhi,Pre-Seed,498.01,498010000.0
2023,Startup_95,E-commerce,Gurgaon,Pre-Seed,480.38,480380000.0
2023,Startup_96,FoodTech,Hyderabad,Series B,170.89,170890000.0
2023,Startup_97,FinTech,Noida,Seed,414.64,414640000.0
2023,Startup_98,SaaS,Delhi,Pre-Seed,213.48,213480000.0
2023,Startup_99,FoodTech,Chennai,Series D,215.85,215850000.0
2023,Startup_100,HealthTech,Pune,Angel,324.44,324440000.0
2023,Startup_101,Gaming,Hyderabad,Series E,178.85,178850000.0
2023,Startup_102,FinTech,Delhi,Private Equity,537.47,537470000.0
2023,Startup_103,FoodTech,Bengaluru,Series D,46.72,46720000.0
2023,Startup_104,SaaS,Mumbai,Series F,137.82,137820000.0
2023,Startup_105,Mobility,Delhi,Series F,445.74,445740000.0
2023,Startup_106,Mobility,Pune,Series F,533.49,533490000.0
2023,Startup_107,E-commerce,Delhi,Series B,10.34,10340000.0
2023,Startup_108,E-commerce,Chennai,Angel,645.56,645560000.0
2023,Startup_109,FoodTech,Kolkata,Series B,545.26,545260000.0
2023,Startup_110,FoodTech,Hyderabad,Private Equity,464.85,464850000.0
2023,Startup_111,AI,Kolkata,Angel,601.29,601290000.0
2023,Startup_112,EdTech,Kolkata,Pre-Seed,311.12,311120000.0
2023,Startup_113,FinTech,Pune,Series B,90.57,90570000.0
2023,Startup_114,SpaceTech,Hyderabad,Angel,665.1,665100000.0
2023,Startup_115,HealthTech,Bengaluru,Series C,575.32,575320000.0
2023,Startup_116,AgriTech,Pune,Series D,5.43,5430000.0
2023,Startup_117,Mobility,Delhi,Series A,104.43,104430000.0
2023,Startup_118,CleanTech,Hyderabad,Angel,241.33,241330000.0
2023,Startup_119,Mobility,Chennai,Pre-Seed,777.7,777700000.0
2023,Startup_120,FoodTech,Mumbai,Series D,18.37,18370000.0
2023,Startup_121,EdTech,Gurgaon,Private Equity,767.89,767890000.0
2023,Startup_122,Gaming,Pune,Series C,110.33,110330000.0
2023,Startup_123,Mobility,Hyderabad,Series D,307.96,307960000.0
2023,Startup_124,FoodTech,Pune,Series E,692.74,692740000.0
2023,Startup_125,E-commerce,Kolkata,Series A,155.95,155950000.0
2023,Startup_126,FoodTech,Hyderabad,Series F,186.21,186210000.0
2023,Startup_127,AgriTech,Gurgaon,Series A,799.8,799800000.0
2023,Startup_128,Mobility,Hyderabad,Series C,435.23,435230000.0
2023,Startup_129,FinTech,Kolkata,Series F,287.42,287420000.0
2023,Startup_130,CleanTech,Hyderabad,Series B,745.87,745870000.0
2023,Startup_131,FoodTech,Mumbai,Series D,87.45,87450000.0
2023,Startup_132,Gaming,Gurgaon,Seed,472.57,472570000.0
2023,Startup_133,FoodTech,Delhi,Series A,794.47,794470000.0
2023,Startup_134,Gaming,Kolkata,Seed,157.43,157430000.0
2023,Startup_135,E-commerce,Delhi,Series F,278.25,278250000.0
2023,Startup_136,CleanTech,Bengaluru,Private Equity,264.7,264700000.0
2023,Startup_137,SaaS,Mumbai,Series D,530.01,530010000.0
2023,Startup_138,Gaming,Hyderabad,Series A,454.38,454380000.0
2023,Startup_139,AgriTech,Chennai,Angel,421.1,421100000.0
2023,Startup_140,AI,Hyderabad,Pre-Seed,580.85,580850000.0
2023,Startup_141,AI,Kolkata,Series F,557.92,557920000.0
2023,Startup_142,SpaceTech,Chennai,Seed,663.47,663470000.0
2023,Startup_143,FinTech,Hyderabad,Series D,495.19,495190000.0
2023,Startup_144,SpaceTech,Chennai,Angel,672.93,672930000.0
2023,Startup_145,HealthTech,Chennai,Angel,31.9,31900000.0
2023,Startup_146,HealthTech,Gurgaon,Seed,574.67,574670000.0
2023,Startup_147,HealthTech,Hyderabad,Series F,207.99,207990000.0
2023,Startup_148,CleanTech,Kolkata,Series F,742.6,742600000.0
2023,Startup_149,FinTech,Mumbai,Series C,564.88,564880000.0
2023,Startup_150,SaaS,Bengaluru,Series A,577.94,577940000.0
2023,Startup_151,E-commerce,Mumbai,Angel,108.32,108320000.0
2023,Startup_152,FoodTech,Hyderabad,Series E,743.95,743950000.0
2023,Startup_153,Mobility,Delhi,Series B,234.83,234830000.0
2023,Startup_154,AI,Chennai,Series D,371.7,371700000.0
2023,Startup_155,FinTech,Hyderabad,Series A,576.39,576390000.0
2023,Startup_156,E-commerce,Bengaluru,Pre-Seed,549.4,549400000.0
2023,Startup_157,Mobility,Chennai,Private Equity,297.97,297970000.0
2023,Startup_158,SaaS,Gurgaon,Seed,23.36,23360000.0
2023,Startup_159,AI,Noida,Series C,671.86,671860000.0
2023,Startup_160,FoodTech,Kolkata,Angel,794.85,794850000.0
2023,Startup_161,Gaming,Delhi,Series E,285.31,285310000.0
2023,Startup_162,HealthTech,Kolkata,Series A,189.31,189310000.0
2023,Startup_163,FoodTech,Mumbai,Series D,701.29,701290000.0
2023,Startup_164,FoodTech,Chennai,Pre-Seed,676.32,676320000.0
2023,Startup_165,Mobility,Mumbai,Pre-Seed,541.61,541610000.0
2023,Startup_166,HealthTech,Chennai,Seed,495.54,495540000.0
2023,Startup_167,AI,Bengaluru,Series A,333.55,333550000.0
2023,Startup_168,HealthTech,Bengaluru,Series C,324.94,324940000.0
2023,Startup_169,CleanTech,Kolkata,Series E,736.91,736910000.0
2023,Startup_170,SpaceTech,Hyderabad,Series B,159.06,159060000.0
2023,Startup_171,SaaS,Bengaluru,Series D,94.88,94880000.0
2023,Startup_172,HealthTech,Kolkata,Series B,482.48,482480000.0
2023,Startup_173,HealthTech,Gurgaon,Angel,69.21,69210000.0
2023,Startup_174,Gaming,Bengaluru,Seed,254.55,254550000.0
2023,Startup_175,E-commerce,Noida,Angel,205.26,205260000.0
2023,Startup_176,Mobility,Delhi,Private Equity,237.98,237980000.0
2023,Startup_177,HealthTech,Bengaluru,Series F,564.84,564840000.0
2023,Startup_178,Gaming,Noida,Series A,458.89,458890000.0
2023,Startup_179,EdTech,Chennai,Seed,576.17,576170000.0
2023,Startup_180,SpaceTech,Noida,Pre-Seed,173.66,173660000.0
2023,Startup_181,Gaming,Kolkata,Series A,75.41,75410000.0
2023,Startup_182,E-commerce,Gurgaon,Series C,480.05,480050000.0
2023,Startup_183,EdTech,Chennai,Angel,73.9,73900000.0
2023,Startup_184,SpaceTech,Noida,Private Equity,748.82,748820000.0
2023,Startup_185,SaaS,Chennai,Seed,639.16,639160000.0
2023,Startup_186,CleanTech,Chennai,Series A,596.59,596590000.0
2023,Startup_187,EdTech,Pune,Seed,608.34,608340000.0
2023,Startup_188,FoodTech,Hyderabad,Series A,506.58,506580000.0
2023,Startup_189,Gaming,Gurgaon,Series A,500.08,500080000.0
2023,Startup_190,SpaceTech,Kolkata,Series F,500.17,500170000.0
2023,Startup_191,E-commerce,Hyderabad,Series D,95.48,95480000.0
2023,Startup_192,Mobility,Delhi,Private Equity,647.61,647610000.0
2023,Startup_193,EdTech,Pune,Private Equity,112.19,112190000.0
2023,Startup_194,E-commerce,Delhi,Series C,244.88,244880000.0
2023,Startup_195,HealthTech,Bengaluru,Series C,443.68,443680000.0
2023,Startup_196,SaaS,Gurgaon,Series F,771.44,771440000.0
2023,Startup_197,EdTech,Hyderabad,Private Equity,496.58,496580000.0
2023,Startup_198,FinTech,Hyderabad,Series C,96.54,96540000.0
2023,Startup_199,E-commerce,Gurgaon,Pre-Seed,183.16,183160000.0
2023,Startup_200,E-commerce,Chennai,Series E,744.87,744870000.0
2023,Startup_201,Mobility,Gurgaon,Series C,478.39,478390000.0
2023,Startup_202,EdTech,Mumbai,Angel,24.94,24940000.0
2023,Startup_203,SaaS,Noida,Series C,680.02,680020000.0
2023,Startup_204,AgriTech,Gurgaon,Private Equity,559.64,559640000.0
2023,Startup_205,SpaceTech,Delhi,Pre-Seed,35.37,35370000.0
2023,Startup_206,Mobility,Kolkata,Series F,43.38,43380000.0
2023,Startup_207,AgriTech,Hyderabad,Pre-Seed,637.3,637300000.0
2023,Startup_208,CleanTech,Chennai,Series A,235.16,235160000.0
2023,Startup_209,EdTech,Hyderabad,Series B,741.12,741120000.0
2023,Startup_210,AgriTech,Pune,Angel,452.38,452380000.0
2023,Startup_211,Mobility,Kolkata,Pre-Seed,604.05,604050000.0
2023,Startup_212,FinTech,Delhi,Seed,503.33,503330000.0
2023,Startup_213,FoodTech,Pune,Series C,409.73,409730000.0
2023,Startup_214,AI,Pune,Series B,682.33,682330000.0
2023,Startup_215,FoodTech,Gurgaon,Seed,761.55,761550000.0
2023,Startup_216,FinTech,Gurgaon,Seed,1.38,1380000.0
2023,Startup_217,FoodTech,Gurgaon,Private Equity,392.17,392170000.0
2023,Startup_218,Gaming,Delhi,Seed,75.72,75720000.0
2023,Startup_219,Gaming,Delhi,Series F,696.78,696780000.0
2023,Startup_220,E-commerce,Delhi,Private Equity,473.86,473860000.0
2024,Startup_1,FinTech,Hyderabad,Series C,572.93,572930000.0
2024,Startup_2,CleanTech,Noida,Angel,38.08,38080000.0
2024,Startup_3,Gaming,Gurgaon,Series E,576.55,576550000.0
2024,Startup_4,AI,Delhi,Series A,428.97,428970000.0
2024,Startup_5,AI,Delhi,Series B,9.76,9760000.0
2024,Startup_6,AgriTech,Bengaluru,Series D,453.54,453540000.0
2024,Startup_7,SpaceTech,Chennai,Seed,7.89,7890000.0
2024,Startup_8,HealthTech,Noida,Seed,438.89,438890000.0
2024,Startup_9,FinTech,Gurgaon,Series D,589.34,589340000.0
2024,Startup_10,Mobility,Pune,Series A,189.59,189590000.0
2024,Startup_11,CleanTech,Bengaluru,Angel,40.3,40300000.0
2024,Startup_12,Mobility,Noida,Series A,426.09,426090000.0
2024,Startup_13,HealthTech,Gurgaon,Seed,58.88,58880000.0
2024,Startup_14,HealthTech,Bengaluru,Angel,363.98,363980000.0
2024,Startup_15,HealthTech,Chennai,Angel,235.88,235880000.0
2024,Startup_16,SpaceTech,Bengaluru,Series C,574.53,574530000.0
2024,Startup_17,FinTech,Kolkata,Pre-Seed,50.87,50870000.0
2024,Startup_18,AgriTech,Noida,Angel,111.95,111950000.0
2024,Startup_19,Mobility,Bengaluru,Seed,398.12,398120000.0
2024,Startup_20,Mobility,Delhi,Series B,207.76,207760000.0
2024,Startup_21,Gaming,Bengaluru,Series B,31.3,31300000.0
2024,Startup_22,AI,Chennai,Private Equity,722.76,722760000.0
